_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,amenities_count,administrative_division,region,country,longitude,latitude,annual_availability,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,host_id,host_response_rate,host_total_listings_count,superhost,host_neighbourhood
26475990,Apartment,Private room,Real Bed,29,1125,flexible,2019-03-11,2,1,1,0,1,251.0,625.0,94.0748,0,1,8,Hong Kong,Hong Kong,Hong Kong,114.17045,22.31935,179,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97240131,98.0,229,False,Kennedy Town
26486034,Apartment,Private room,Real Bed,1,30,flexible,2019-03-11,1,0,1,0,1,188.0,0.0,94.0748,0,1,9,Hong Kong,Hong Kong,Hong Kong,114.22315,22.35991,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,199189701,0.0,1,False,
26487387,Apartment,Private room,Real Bed,1,30,Strict_14,2019-03-11,2,1,2,62,1,479.0,0.0,94.0748,0,1,18,Hong Kong,Hong Kong,Hong Kong,114.16967,22.3219,221,10.0,10.0,10.0,10.0,10.0,10.0,98.0,188099964,100.0,9,True,
26488006,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-08,2,1,1,22,1,36.0,0.0,15.0,0,1,8,Barcelona,Catalonia,Spain,2.17964,41.38919,301,9.0,8.0,9.0,10.0,10.0,8.0,83.0,199021370,100.0,4,False,Sant Pere/Santa Caterina
26488387,Apartment,Private room,Real Bed,1,1125,Strict_14,2019-03-08,2,1,1,25,1,36.0,0.0,20.0,0,1,7,Barcelona,Catalonia,Spain,2.17968,41.38982,303,9.0,8.0,9.0,10.0,10.0,8.0,90.0,199021370,100.0,4,False,Sant Pere/Santa Caterina
26493902,Apartment,Private room,Real Bed,1,14,flexible,2019-03-11,2,1,1,2,1,40.0,0.0,8.0,0,1,12,Montréal,Quebec,Canada,-73.58263,45.52309,0,8.0,7.0,10.0,8.0,10.0,8.0,70.0,68316372,0.0,1,False,Le Plateau
26520002,House,Private room,Real Bed,2,365,flexible,2019-03-11,2,1,1,1,2,46.0,0.0,94.0748,0,1,16,Montréal,Quebec,Canada,-73.63201,45.48207,254,10.0,10.0,10.0,10.0,10.0,10.0,80.0,45071073,100.0,4,False,Cote-des-Neiges
26521403,Bed and breakfast,Private room,Real Bed,3,15,Strict_14,2019-03-08,3,1,2,8,1,45.0,0.0,30.0,16,1,8,Barcelona,Catalonia,Spain,2.17685,41.38023,362,10.0,10.0,10.0,10.0,10.0,9.0,98.0,199470993,100.0,1,False,El Gòtic
26527885,House,Private room,Real Bed,3,1125,flexible,2019-03-06,2,1,1,14,1,90.0,0.0,15.0,0,2,31,Keaau,Hawaii,United States,-154.93593,19.59112,60,10.0,10.0,10.0,10.0,10.0,10.0,100.0,4220037,100.0,2,True,Island of Hawaiʻi
26532170,Hostel,Private room,Real Bed,1,1125,Strict_14,2019-02-16,2,1,1,1,1,60.0,0.0,94.0748,0,1,22,Vila Nova de Gaia,Grande Porto,Portugal,-8.60823,41.11993,340,6.0,10.0,10.0,8.0,6.0,6.0,60.0,170993475,60.0,7,False,
26533551,Condominium,Entire home/apt,Real Bed,1,69,moderate,2019-03-06,2,0,1,9,1,138.0,0.0,125.0,0,1,43,Honolulu,Hawaii,United States,-157.82209,21.27353,342,10.0,10.0,10.0,9.0,10.0,9.0,93.0,43793840,99.0,92,False,Waikiki
26540293,Apartment,Private room,Real Bed,2,10,flexible,2019-02-18,2,1,1,0,1,137.0,0.0,100.0,0,1,21,Beşiktaş,Istanbul,Turkey,29.00018,41.04525,87,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17374344,0.0,1,False,
26549061,House,Entire home/apt,Real Bed,2,180,Strict_14,2019-03-06,6,3,3,0,2,601.25,0.0,197.5,0,1,32,Hanalei,Hawaii,United States,-159.49713,22.20656,140,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,10548519,81.0,51,False,Kauaʻi
26549962,Apartment,Private room,Real Bed,2,1125,moderate,2019-03-08,2,1,1,9,1,65.0,200.0,40.0,0,1,25,Barcelona,Catalonia,Spain,2.18998,41.37773,48,10.0,10.0,10.0,10.0,10.0,10.0,98.0,172875552,100.0,2,True,
26553343,Apartment,Entire home/apt,Real Bed,32,1125,flexible,2019-03-08,6,2,4,0,2,55.0,0.0,94.0748,0,1,13,Barcelona,Catalonia,Spain,2.17736,41.41175,311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,64515600,96.0,18,False,Dreta de l'Eixample
26556751,House,Private room,Real Bed,7,1125,Strict_14,2019-02-16,1,1,1,0,1,15.0,0.0,5.0,0,1,36,Sanguedo,Aveiro District,Portugal,-8.52195,41.00466,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,158889535,100.0,7,False,
26558762,Apartment,Entire home/apt,Real Bed,3,180,flexible,2019-02-16,4,1,2,10,1,70.0,0.0,20.0,10,2,34,Porto,Grande Porto,Portugal,-8.61822,41.15119,144,10.0,10.0,10.0,10.0,10.0,10.0,100.0,192284066,100.0,3,True,
26563602,House,Private room,Real Bed,7,1125,Strict_14,2019-02-16,1,1,1,1,1,13.0,0.0,8.0,0,1,20,Sanguedo,Aveiro District,Portugal,-8.50928,41.00966,365,2.0,2.0,2.0,2.0,2.0,2.0,20.0,158889535,100.0,7,False,
26565457,Townhouse,Private room,Real Bed,2,1110,Strict_14,2019-03-11,2,1,1,0,1,55.0,150.0,0.0,0,2,44,Montréal,Quebec,Canada,-73.67172,45.50961,106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29872464,100.0,6,True,Saint-Laurent
2657689,Apartment,Shared room,Couch,1,1125,flexible,2019-03-06,2,1,1,0,1,100.0,200.0,100.0,0,4,12,New York,New York,United States,-73.94647,40.8106,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,9051298,0.0,2,False,Harlem
26592468,Apartment,Private room,Real Bed,5,1125,moderate,2019-03-11,2,1,1,0,1,46.0,200.0,15.0,15,1,13,Montréal,Quebec,Canada,-73.55393,45.55324,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,199939219,0.0,1,False,
26600150,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2019-03-11,4,2,4,18,1,75.0,300.0,10.0,0,1,14,Montréal,Quebec,Canada,-73.5827,45.47431,73,10.0,9.0,10.0,10.0,10.0,10.0,94.0,64282509,100.0,1,False,Saint-Henri
26607708,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2019-02-11,10,3,10,1,2,601.25,625.0,197.5,0,1,23,Copacabana,Rio De Janeiro,Brazil,-43.175123885006016,-22.96484718482345,350,2.0,8.0,2.0,2.0,10.0,6.0,40.0,198910828,100.0,5,False,Copacabana
26609688,Boutique hotel,Private room,Real Bed,1,1125,flexible,2019-03-07,2,1,1,2,1,249.0,0.0,94.0748,0,2,10,Surry Hills,New South Wales,Australia,151.21225,-33.88328,357,10.0,10.0,10.0,10.0,10.0,10.0,100.0,188628513,100.0,6,True,
2660996,Villa,Private room,Real Bed,2,1125,flexible,2019-03-07,3,2,2,3,4,85.0,0.0,20.0,70,2,24,Gordon,New South Wales,Australia,151.1443,-33.76595,356,10.0,10.0,10.0,10.0,10.0,9.0,93.0,13620608,100.0,1,False,
2662127,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-07,2,1,1,0,1,119.0,500.0,25.0,0,2,15,Bellevue Hill,New South Wales,Australia,151.25552,-33.88687,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13626902,0.0,1,False,Bellevue Hill
26627443,Apartment,Entire home/apt,Real Bed,3,1125,Strict_14,2019-02-16,3,2,2,4,1,55.0,0.0,15.0,10,2,28,Porto,Grande Porto,Portugal,-8.61802,41.14229,227,10.0,10.0,10.0,10.0,10.0,8.0,80.0,1630185,100.0,12,True,
26628718,Apartment,Entire home/apt,Real Bed,2,30,moderate,2019-02-16,2,1,1,1,1,85.0,0.0,94.0748,15,2,21,Porto,Grande Porto,Portugal,-8.60614,41.14573,356,10.0,10.0,10.0,10.0,10.0,10.0,100.0,199376710,100.0,2,True,
26630155,Apartment,Entire home/apt,Real Bed,2,1125,super_strict_30,2019-02-16,4,2,2,1,1,72.0,300.0,94.0748,0,1,24,Póvoa de Varzim,Grande Porto,Portugal,-8.77599,41.39707,365,10.0,10.0,10.0,10.0,10.0,8.0,80.0,142982314,100.0,241,False,Aurelio
26633051,Apartment,Entire home/apt,Real Bed,32,1125,flexible,2019-03-08,7,4,6,0,2,120.0,0.0,94.0748,0,1,22,Barcelona,Catalonia,Spain,2.14352,41.38702,90,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200202895,0.0,1,False,L'Antiga Esquerra de l'Eixample
26640206,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-02-16,2,1,1,3,1,99.0,0.0,94.0748,0,1,24,Porto,Grande Porto,Portugal,-8.60593,41.16066,355,10.0,10.0,9.0,9.0,10.0,10.0,100.0,170993475,60.0,7,False,
26664547,Apartment,Entire home/apt,Real Bed,32,365,Strict_14,2019-03-08,4,3,3,0,1,35.0,600.0,0.0,0,1,25,Barcelona,Catalonia,Spain,2.14007,41.41128,35,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200443140,80.0,2,False,El Putget i Farró
26669415,House,Private room,Real Bed,1,30,moderate,2019-02-18,2,1,2,2,1,158.0,0.0,94.0748,0,1,13,Fatih,Istanbul,Turkey,28.97529,41.00569,364,6.0,6.0,10.0,8.0,9.0,8.0,70.0,193882339,0.0,3,False,
26682757,Apartment,Entire home/apt,Real Bed,2,35,Strict_14,2019-02-16,3,1,1,13,1,38.0,500.0,27.0,18,2,41,Porto,Grande Porto,Portugal,-8.60246,41.14747,186,9.0,8.0,9.0,9.0,10.0,9.0,88.0,200599622,100.0,1,False,
26684891,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2019-02-16,6,3,3,10,2,70.0,0.0,25.0,15,4,14,Vila Nova de Gaia,Grande Porto,Portugal,-8.66133,41.10953,353,10.0,9.0,10.0,10.0,10.0,9.0,82.0,62663709,100.0,2,False,
26687281,Apartment,Private room,Real Bed,3,60,flexible,2019-02-18,2,1,3,0,2,264.0,0.0,26.0,105,1,12,Esenyurt,Istanbul,Turkey,28.65739,41.02728,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,192545219,0.0,2,False,
266879,Apartment,Private room,Real Bed,1,760,flexible,2019-02-18,1,1,1,0,1,132.0,0.0,94.0748,0,1,8,Istanbul,Istanbul,Turkey,28.99592,41.05783,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1399419,0.0,1,False,Şişli
26701226,Apartment,Entire home/apt,Real Bed,3,41,moderate,2019-02-18,6,2,3,13,1,195.0,432.0,0.0,79,2,27,Kadıköy,Istanbul,Turkey,29.02413,40.9902,242,10.0,8.0,10.0,10.0,10.0,9.0,92.0,99206209,100.0,1,False,Moda
2670173,House,Entire home/apt,Real Bed,2,1125,Strict_14,2019-03-06,2,1,2,208,1,250.0,0.0,94.0748,0,2,8,Honokaa,Hawaii,United States,-155.58062,20.11839,289,10.0,10.0,10.0,10.0,10.0,9.0,98.0,13668412,100.0,1,True,Hamakua Coast
26712529,Apartment,Entire home/apt,Real Bed,4,1125,moderate,2019-02-18,3,1,2,4,1,127.0,0.0,94.0748,0,1,38,Şişli,Istanbul,Turkey,28.98594,41.04839,340,10.0,9.0,10.0,9.0,10.0,10.0,90.0,147880691,90.0,2,False,Şişli
26728997,Bungalow,Private room,Real Bed,1,1125,flexible,2019-03-07,2,1,2,3,1,38.0,0.0,0.0,10,1,27,Chester Hill,New South Wales,Australia,151.00277,-33.88303,0,10.0,10.0,9.0,10.0,9.0,10.0,100.0,3383921,0.0,1,False,
26737445,Apartment,Private room,Real Bed,1,10,moderate,2019-03-11,2,1,1,2,1,46.0,0.0,8.0,6,1,9,Montréal,Quebec,Canada,-73.55906,45.5233,0,9.0,10.0,10.0,10.0,10.0,9.0,90.0,71738648,0.0,1,False,Downtown Montreal
26739925,House,Entire home/apt,Real Bed,2,40,moderate,2019-02-16,4,0,2,15,1,80.0,0.0,94.0748,0,1,20,Porto,Grande Porto,Portugal,-8.62724,41.16127,48,9.0,8.0,10.0,10.0,9.0,9.0,86.0,13907857,100.0,24,False,
26740256,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-03-11,2,0,1,46,1,68.0,0.0,30.0,0,1,28,Montréal,Quebec,Canada,-73.56824,45.5203,51,10.0,10.0,10.0,10.0,10.0,10.0,100.0,43777889,100.0,1,True,Le Plateau
26755714,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-11,5,2,3,0,1,601.25,0.0,39.0,58,5,14,深圳市,Guangdong Province,China,114.07254,22.51755,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89293662,0.0,1,False,
26763199,Apartment,Entire home/apt,Real Bed,7,90,moderate,2019-02-16,4,2,3,18,1,59.0,0.0,19.0,0,1,57,Porto,Grande Porto,Portugal,-8.60288,41.15871,196,10.0,10.0,10.0,10.0,9.0,9.0,94.0,58140932,100.0,2,False,
26764641,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-02-16,3,1,3,18,1,60.0,0.0,10.0,0,1,29,Porto,Grande Porto,Portugal,-8.63773,41.16717,159,10.0,9.0,9.0,9.0,10.0,9.0,91.0,67054724,96.0,17,False,
26767718,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-02-16,4,1,1,36,1,46.0,0.0,25.0,5,2,36,Porto,Grande Porto,Portugal,-8.61423,41.14209,293,10.0,10.0,10.0,10.0,10.0,10.0,97.0,71506208,100.0,49,False,Pena
26770490,Apartment,Private room,Real Bed,7,17,moderate,2019-03-11,2,0,1,0,1,447.0,0.0,94.0748,0,1,11,Hong Kong,Hong Kong,Hong Kong,114.17149,22.29535,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50497814,0.0,1,False,Tsim Sha Tsui
26779943,Apartment,Private room,Real Bed,1,30,flexible,2019-03-11,2,1,1,8,1,64.0,132.0,30.0,20,1,14,Montréal,Quebec,Canada,-73.58098,45.51463,89,10.0,10.0,10.0,10.0,10.0,10.0,100.0,8823346,100.0,2,True,Le Plateau
26785847,Apartment,Entire home/apt,Real Bed,4,1125,moderate,2019-03-07,2,1,1,6,1,90.0,0.0,100.0,0,1,24,Potts Point,New South Wales,Australia,151.22326,-33.87602,94,9.0,9.0,10.0,10.0,10.0,9.0,93.0,21151187,100.0,8,False,Potts Point
26789870,Apartment,Private room,Real Bed,4,30,moderate,2019-02-18,4,2,2,1,1,237.0,596.0,119.0,0,1,17,Beşiktaş,Istanbul,Turkey,29.00609,41.05056,293,10.0,10.0,10.0,10.0,10.0,10.0,100.0,47329976,100.0,3,False,
26798122,Apartment,Entire home/apt,Real Bed,3,64,Strict_14,2019-03-08,6,3,5,0,2,130.0,0.0,30.0,15,4,18,Barcelona,Catalonia,Spain,2.14098,41.38121,43,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,144775738,100.0,10,False,Sarrià
26805391,Apartment,Entire home/apt,Real Bed,2,20,Strict_14,2019-02-16,4,1,2,1,1,80.0,0.0,94.0748,15,2,40,Porto,Grande Porto,Portugal,-8.60154,41.14918,363,8.0,8.0,8.0,10.0,8.0,8.0,100.0,201564456,0.0,1,False,
2681380,Apartment,Entire home/apt,Real Bed,2,91,flexible,2019-02-11,4,1,1,112,1,160.0,384.0,150.0,-12,4,28,Copacabana,Rio De Janeiro,Brazil,-43.184009605983114,-22.967481487141658,271,10.0,10.0,10.0,10.0,10.0,9.0,95.0,12979998,100.0,2,True,Copacabana
26814340,Condominium,Entire home/apt,Real Bed,1,31,flexible,2019-02-16,3,0,2,45,1,50.0,0.0,15.0,15,2,45,Porto,Grande Porto,Portugal,-8.61099,41.15347,353,10.0,10.0,10.0,10.0,10.0,9.0,95.0,29221136,100.0,4,True,
2681468,Apartment,Private room,Real Bed,30,365,flexible,2019-03-08,1,1,1,40,1,28.0,0.0,20.0,25,1,22,Barcelona,Catalonia,Spain,2.19166,41.37976,188,9.0,9.0,10.0,10.0,10.0,9.0,93.0,13728386,67.0,1,True,La Barceloneta
26815297,Apartment,Entire home/apt,Real Bed,5,1125,Strict_14,2019-03-11,4,1,1,2,1,89.0,300.0,45.0,10,2,31,Montréal,Quebec,Canada,-73.65547,45.55272,0,8.0,8.0,6.0,7.0,10.0,7.0,80.0,81768700,100.0,2,False,Ahuntsic-Cartierville
26816279,Apartment,Entire home/apt,Real Bed,2,365,Strict_14,2019-02-11,4,1,2,8,1,228.0,0.0,172.0,0,4,33,Copacabana,Rio De Janeiro,Brazil,-43.19004729936756,-22.983369242870747,304,10.0,8.0,10.0,10.0,9.0,9.0,95.0,66039372,100.0,37,True,Ipanema
2682827,Apartment,Entire home/apt,Real Bed,2,120,Strict_14,2019-02-18,4,1,3,14,1,385.0,0.0,94.0748,0,1,11,İstanbul,Istanbul,Turkey,28.97127,41.00325,365,8.0,9.0,9.0,10.0,9.0,9.0,90.0,13733426,0.0,2,False,
26829659,Apartment,Entire home/apt,Real Bed,1,31,Strict_14,2019-03-07,7,2,4,78,2,135.0,150.0,50.0,50,2,34,Sydney Olympic Park,New South Wales,Australia,151.07253,-33.84892,122,10.0,9.0,10.0,10.0,10.0,10.0,93.0,198185552,100.0,1,False,
2683147,Apartment,Entire home/apt,Real Bed,5,1125,Strict_14,2019-02-11,2,1,1,56,1,179.0,625.0,197.5,100,2,30,Rio de Janeiro,Rio De Janeiro,Brazil,-43.19176042857255,-22.984208552942004,112,10.0,10.0,10.0,10.0,10.0,10.0,98.0,9559245,100.0,2,True,Copacabana
26832903,Condominium,Entire home/apt,Real Bed,1,4,Strict_14,2019-03-11,4,1,2,15,1,90.0,625.0,100.0,30,1,20,Montréal,Quebec,Canada,-73.57989,45.53265,51,9.0,10.0,10.0,9.0,10.0,9.0,95.0,2303079,100.0,4,True,Le Plateau
26832958,Loft,Private room,Real Bed,2,60,Strict_14,2019-02-11,14,4,8,0,4,601.25,625.0,197.5,127,5,18,Copacabana,Rio De Janeiro,Brazil,-43.196475195268356,-22.9816385135248,69,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,70933,94.0,8,False,Ipanema
26842020,Apartment,Private room,Real Bed,1,5,Strict_14,2019-02-18,1,1,1,3,1,79.0,0.0,94.0748,26,1,14,Kadıköy,Istanbul,Turkey,29.09747,40.96858,0,9.0,9.0,10.0,10.0,8.0,10.0,100.0,995483,0.0,2,True,Kadıköy
26843360,House,Entire home/apt,Real Bed,1,30,moderate,2019-02-16,4,1,2,17,1,130.0,0.0,94.0748,0,1,38,Vila Nova de Gaia,Grande Porto,Portugal,-8.6045,41.12988,165,10.0,10.0,10.0,10.0,10.0,10.0,99.0,199728524,100.0,4,False,
26849639,Apartment,Entire home/apt,Real Bed,1,180,Strict_14,2019-03-11,6,2,3,53,1,81.0,0.0,30.0,15,4,30,Montréal,Quebec,Canada,-73.59039,45.45209,132,10.0,10.0,10.0,10.0,9.0,10.0,94.0,38722578,100.0,1,False,Le Sud-Ouest
2686100,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2019-02-11,6,3,4,1,3,380.0,625.0,197.5,0,1,28,Rio,Rio De Janeiro,Brazil,-43.35145315428824,-22.991557299870923,365,10.0,10.0,10.0,10.0,10.0,10.0,100.0,13404262,90.0,2,False,
2688143,Apartment,Entire home/apt,Real Bed,60,365,moderate,2019-03-11,2,1,1,2,1,601.25,625.0,0.0,0,1,23,Hong Kong,Hong Kong Island,Hong Kong,114.19337,22.28558,169,10.0,10.0,10.0,10.0,10.0,9.0,100.0,6315448,80.0,13,True,Causeway Bay
26885396,Apartment,Entire home/apt,Real Bed,2,250,moderate,2019-02-18,6,2,3,19,1,295.0,625.0,197.5,60,2,33,Kadıköy,Istanbul,Turkey,29.02817,40.99592,64,10.0,9.0,9.0,10.0,10.0,9.0,96.0,130922896,100.0,2,False,Kadıköy Merkezi
26892349,Apartment,Private room,Real Bed,7,1125,Strict_14,2019-03-08,1,1,1,18,1,16.0,0.0,0.0,0,1,11,Barcelona,Catalonia,Spain,2.1493,41.38051,84,9.0,9.0,9.0,9.0,9.0,9.0,93.0,4846938,100.0,2,False,
26897800,Apartment,Entire home/apt,Real Bed,1,60,moderate,2019-02-16,4,1,3,49,1,41.0,0.0,25.0,0,1,41,Porto,Grande Porto,Portugal,-8.64861,41.15192,113,10.0,10.0,9.0,10.0,8.0,9.0,93.0,189891310,100.0,1,True,
26899775,Serviced apartment,Entire home/apt,Real Bed,1,1125,moderate,2019-03-11,4,1,2,7,1,447.0,0.0,41.0,0,1,21,深圳市,Guangdong Province,China,114.06346,22.51148,359,10.0,10.0,10.0,10.0,10.0,10.0,97.0,163388027,100.0,10,False,
26900171,Apartment,Entire home/apt,Real Bed,29,1125,flexible,2019-03-11,2,0,1,0,1,283.0,625.0,94.0748,0,1,5,Hong Kong,Hong Kong Island,Hong Kong,114.13306,22.28773,364,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97240131,98.0,229,False,Kennedy Town
26916127,Apartment,Private room,Real Bed,1,60,Strict_14,2019-03-11,2,1,1,26,1,424.0,625.0,100.0,120,2,22,Hong Kong,Hong Kong,Hong Kong,114.17468,22.30004,68,10.0,10.0,10.0,10.0,10.0,9.0,95.0,196136739,96.0,17,False,Tsim Sha Tsui
26916776,Hostel,Private room,Real Bed,1,1125,Strict_14,2019-03-08,2,1,1,4,2,45.0,0.0,94.0748,0,2,14,Barcelona,Catalonia,Spain,2.16758,41.39706,312,8.0,10.0,10.0,10.0,9.0,9.0,90.0,195942000,100.0,4,True,
26925918,Apartment,Private room,Real Bed,1,1125,moderate,2019-02-18,2,1,1,5,1,74.0,0.0,94.0748,0,1,12,Beyoğlu,Istanbul,Turkey,28.98432,41.03314,90,9.0,7.0,8.0,10.0,10.0,8.0,88.0,24070165,0.0,1,False,
26926862,Apartment,Private room,Real Bed,1,200,Strict_14,2019-03-11,1,1,1,15,1,251.0,625.0,100.0,-24,1,12,Hong Kong,Hong Kong Island,Hong Kong,114.14385,22.28788,2,9.0,9.0,9.0,10.0,10.0,9.0,92.0,198797265,100.0,5,True,Sheung Wan
26934151,Apartment,Entire home/apt,Real Bed,2,90,moderate,2019-03-07,5,2,2,26,1,141.0,0.0,130.0,30,1,51,Elizabeth Bay,New South Wales,Australia,151.22731,-33.8704,149,10.0,10.0,10.0,10.0,10.0,10.0,98.0,63028156,100.0,3,True,Elizabeth Bay/Rushcutters Bay
26942581,Loft,Entire home/apt,Real Bed,31,93,flexible,2019-03-08,1,1,1,1,1,30.0,600.0,84.0,0,1,27,Barcelona,Catalonia,Spain,2.1386,41.39382,252,10.0,10.0,10.0,10.0,10.0,10.0,100.0,184577,90.0,1,False,Sant Gervasi - Galvany
26948900,Apartment,Entire home/apt,Real Bed,1,365,moderate,2019-03-11,4,1,2,11,1,56.0,344.0,51.0,7,2,44,Montréal,Quebec,Canada,-73.54585,45.54043,236,10.0,10.0,10.0,10.0,9.0,9.0,91.0,66055808,100.0,17,False,Hochelaga-Maisonneuve
26950787,Apartment,Entire home/apt,Real Bed,4,300,flexible,2019-02-16,6,3,5,27,1,69.0,0.0,15.0,0,1,50,Matosinhos,Grande Porto,Portugal,-8.67446,41.18169,142,10.0,10.0,10.0,10.0,9.0,9.0,96.0,24623385,100.0,2,True,
26984962,Casa particular (Cuba),Private room,Real Bed,1,1125,moderate,2019-02-18,2,1,1,0,1,79.0,0.0,94.0748,0,1,8,İstanbul,Istanbul,Turkey,29.02954,40.99568,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,199703327,0.0,1,False,
26994348,Apartment,Private room,Real Bed,1,2,moderate,2019-03-11,2,1,1,6,1,35.0,200.0,8.0,9,1,33,Montréal,Quebec,Canada,-73.5863,45.47462,4,10.0,10.0,10.0,10.0,9.0,10.0,100.0,29404759,100.0,1,False,
2700075,Apartment,Entire home/apt,Real Bed,4,30,flexible,2019-02-11,2,1,1,0,2,399.0,0.0,94.0748,0,1,10,Rio,Rio De Janeiro,Brazil,-43.16787185909529,-22.960606359512926,365,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12233577,88.0,2,False,
27003273,Hostel,Private room,Real Bed,2,1125,flexible,2019-02-18,1,0,1,16,1,105.0,0.0,94.0748,0,1,17,Istanbul ,Istanbul,Turkey,28.98443,41.03517,365,8.0,8.0,8.0,9.0,9.0,7.0,79.0,159283889,96.0,17,False,
27009277,Serviced apartment,Private room,Real Bed,1,1125,flexible,2019-02-18,4,2,3,0,1,200.0,0.0,94.0748,0,1,12,İstanbul,Istanbul,Turkey,28.94224,41.07543,138,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,203218939,0.0,1,False,
27009904,Apartment,Private room,Real Bed,1,14,Strict_14,2019-03-07,2,1,2,58,1,95.0,500.0,0.0,10,1,48,Zetland,New South Wales,Australia,151.20279,-33.90619,34,10.0,10.0,10.0,10.0,10.0,10.0,98.0,21066789,100.0,1,False,
27011219,Apartment,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-08,4,2,0,5,2,200.0,0.0,40.0,25,2,24,barcelona,Catalonia,Spain,2.16562,41.39629,247,10.0,10.0,9.0,9.0,10.0,9.0,100.0,113020313,98.0,23,False,
27012681,Apartment,Entire home/apt,Real Bed,3,90,flexible,2019-02-11,6,3,4,4,2,500.0,0.0,94.0748,0,1,17,Rio de Janeiro,Rio De Janeiro,Brazil,-43.185401827126476,-22.971553386243606,196,10.0,10.0,10.0,10.0,10.0,10.0,100.0,203061014,100.0,2,False,Copacabana
27013325,Apartment,Entire home/apt,Real Bed,2,1125,moderate,2019-03-11,2,1,1,5,1,601.25,0.0,197.5,0,1,43,Hong Kong,Hong Kong Island,Hong Kong,114.15507,22.28028,7,10.0,10.0,10.0,10.0,9.0,10.0,96.0,51120203,100.0,1,False,
27020282,Loft,Private room,Real Bed,2,1125,flexible,2019-03-08,2,1,1,25,1,45.0,0.0,94.0748,0,1,21,Barcelona,Catalonia,Spain,2.15797,41.4057,317,10.0,10.0,10.0,10.0,10.0,9.0,96.0,173397399,92.0,1,True,
27023392,Apartment,Entire home/apt,Real Bed,2,1125,Strict_14,2019-02-16,4,1,2,27,1,34.0,0.0,15.0,10,2,17,Senhora da Hora,Grande Porto,Portugal,-8.65073,41.1925,161,10.0,10.0,10.0,10.0,9.0,10.0,99.0,15554002,100.0,18,False,
27031450,Condominium,Entire home/apt,Real Bed,1,1125,Strict_14,2019-03-06,6,2,3,29,2,188.0,0.0,125.0,25,6,43,Kihei,Hawaii,United States,-156.45715,20.7469,255,10.0,10.0,10.0,10.0,10.0,10.0,100.0,203396108,100.0,1,True,Kihei/Wailea
27041573,House,Entire home/apt,Real Bed,3,365,super_strict_60,2019-03-06,6,3,3,0,2,331.0,500.0,197.5,0,6,15,Princeville,Hawaii,United States,-159.47353,22.21703,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,195874836,100.0,24,False,
27044783,Apartment,Entire home/apt,Real Bed,2,31,moderate,2019-03-08,7,3,4,4,2,601.25,200.0,120.0,0,2,26,BARCELONA,Catalonia,Spain,2.17146,41.39603,323,9.0,9.0,10.0,9.0,9.0,8.0,70.0,4459553,99.0,203,False,La Nova Esquerra de l'Eixample
